"show_id","type","title","director","cast","country","date_added","release_year","rating","duration_num","duration_unit","listed_in","description","year_added","month_added"
"s1636","Movie","A Go! Go! Cory Carson Christmas","Stanley Moore, Alex Woo","Alan C. Lim, Taron C. Hensley, Maisie Benson, Kerry Gudjohnsen, Paul Killam, Smith Foreman, Ann Kendrick, Ella Joy Ballesteros, Neena-Sinaii Simpo, Eli Morse","United States",2020-11-27,2020,"TV-Y",22,"min","Children & Family Movies","When a familiar-looking stranger crashes in without a memory, Cory helps him remember the magic of Christmas to save the holiday for everyone.",2020,"Nov"
"s1637","Movie","Dance Dreams: Hot Chocolate Nutcracker","Oliver Bokelberg","Debbie Allen","United States",2020-11-27,2020,"TV-PG",81,"min","Children & Family Movies, Documentaries","This documentary spotlights Debbie Allen's career and follows her group of dance students as they prepare for Allen's annual ""Hot Chocolate Nutcracker.""",2020,"Nov"
"s1638","Movie","Don’t Listen","Ángel Gómez Hernández","Rodolfo Sancho, Ana Fernández, Ramón Barea, Belén Fabra, Lucas Blas","Spain",2020-11-27,2020,"TV-MA",98,"min","Horror Movies, International Movies","After a tragic turn of events at the new home he's fixing up, Daniel hears a ghostly plea for help, spurring him to seek out a famous paranormal expert.",2020,"Nov"
"s1643","Movie","The Beast","Ludovico Di Martino","Fabrizio Gifuni, Lino Musella, Monica Piseddu, Andrea Pennacchi, Emanuele Linfatti, Nicolò Galasso, Giacomo Colavito, Giada Gagliardi, Gianmarco Vettori, Silvia Gallerano, Massimiliano Setti","Italy",2020-11-27,2020,"TV-MA",100,"min","Action & Adventure, International Movies","To rescue his daughter, an unstable Special Forces veteran unleashes his inner beast as he pursues her kidnappers — and soon becomes a suspect himself.",2020,"Nov"
"s1644","Movie","The Call","Lee Chung-hyun","Park Shin-hye, Jun Jong-seo, Kim Sung-ryoung, EL, Park Ho-san, Oh Jung-se, Lee Dong-hwi, Um Chae-young","South Korea",2020-11-27,2020,"TV-MA",112,"min","International Movies, Thrillers","Connected by phone in the same home but 20 years apart, a serial killer puts another woman’s past — and life — on the line to change her own fate.",2020,"Nov"
"s1645","Movie","Fantastica","Barry Gonzalez","Vice Ganda, Richard Gutierrez, Dingdong Dantes, Bela Padilla","Philippines",2020-11-26,2018,"TV-PG",114,"min","Comedies, International Movies, LGBTQ Movies","The owner of a struggling carnival starts putting on small-time shows to save his wonderland as an old friend asks for help with a magical mission.",2020,"Nov"
"s1646","Movie","Larry the Cable Guy: Remain Seated","Brian Volk-Weiss","Larry the Cable Guy","United States",2020-11-26,2020,"TV-14",68,"min","Stand-Up Comedy","With his signature call to ""Git-R-Done,"" Larry muses on swampy weather, late-night shopping at Walmart and other raunchy tales of life in rural America.",2020,"Nov"
"s1647","Movie","Mosul","Matthew Michael Carnahan","Suhail Dabbach, Adam Bessa, Is'haq Elias, Qutaiba Abdelhaq, Ahmad El Ghanem, Hicham Ouarqa, Mohimen Mahbuba, Thaer Al-Shayei, Abdellah Bensaid, Faycal Attougui, Mohamed Attougui, Tarik Belmekki, Hayat Kamille, Seema Al Khalidi, Waleed Algadi","United States",2020-11-26,2020,"TV-MA",103,"min","Action & Adventure, Dramas, International Movies","After his life is saved by a rogue Iraqi squadron, a young police officer joins them in their fight against ISIS in a decimated Mosul.",2020,"Nov"
"s1648","Movie","Unexpectedly Yours","Cathy Garcia-Molina","Sharon Cuneta, Robin Padilla, Julia Barretto, Joshua Garcia, John Estrada, Pilar Pilapil, Marissa Delgado, Maritoni Fernandez","Philippines",2020-11-26,2017,"TV-14",121,"min","Comedies, International Movies, Romantic Movies","A pair of former batchmates cross paths 30 years later when they wind up as new neighbors, and their reconnection soon blossoms into something more.",2020,"Nov"
"s1649","Movie","Ghosts of War","Eric Bress","Brenton Thwaites, Theo Rossi, Skylar Astin, Kyle Gallner, Alan Ritchson, Billy Zane, Shaun Toub","United Kingdom",2020-11-25,2020,"R",95,"min","Horror Movies","Five, battle-worn Allied soldiers guarding a chateau previously occupied by Nazis start experiencing unexplained and terrifying supernatural horrors.",2020,"Nov"
"s1651","Movie","Shawn Mendes: Live in Concert","Paul Dugdale","Shawn Mendes","United Kingdom, United States",2020-11-25,2020,"TV-PG",87,"min","Music & Musicals","In his hometown of Toronto, Shawn Mendes pours his heart out on stage with a live performance in a stadium packed with adoring fans.",2020,"Nov"
"s1652","Movie","The Christmas Chronicles: Part Two","Chris Columbus","Kurt Russell, Goldie Hawn, Darby Camp, Jahzir Bruno, Julian Dennison, Judah Lewis, Kimberly Williams-Paisley, Tyrese Gibson","Canada",2020-11-25,2020,"PG",115,"min","Children & Family Movies, Comedies","Unhappy over her mom’s new relationship, a now-teenage Kate runs away and lands at the North Pole, where a naughty elf is plotting to cancel Christmas.",2020,"Nov"
"s1654","Movie","Andhakaaram","V Vignarajan","Vinoth Kishan, Arjun Das, Pooja Ramachandran, Kumar Natarajan, Misha Ghoshal, Arul Vincent, Chenthu Mohan, Pradeep Kalipurayath","India",2020-11-24,2020,"TV-14",171,"min","Horror Movies, International Movies, Thrillers","As a blind librarian, dispirited cricketer and desolate psychiatrist each seek retribution and release, their lives overlap under eerie influences.",2020,"Nov"
"s1655","Tv Show","Before 30","BB Sasore","Damilola Adegbite, O.C. Ukeje, Beverly Naya, Meg Otanwa, Anee Icha, Patrick Diabuah, Tunbosun Aiyedehin, Patrick Doyle","Nigeria",2020-11-24,2015,"TV-MA",1,"Season","International TV Shows, Romantic TV Shows, TV Comedies","Four female friends in the fast-paced city of Lagos, Nigeria endure public and private pressures to walk down the aisle by the age of 30.",2020,"Nov"
"s1656","Movie","Dragons: Rescue Riders: Huttsgalor Holiday","Greg Rankin, TJ Sullivan","Noah Kaye Bentley, Brennley Brown, Zach Callison, Nicolas Cantu, Skai Jackson, Marsai Martin, Andre Robinson, Carlos Alazraqui, Roshon Fegan, Grey Griffin, Brad Grusnick, Sam Lavagnino, John C. McGinley, Roger Craig Smith","United States",2020-11-24,2020,"TV-Y",46,"min","Children & Family Movies, Comedies","Snowfall marks the start of Odinyule — the Viking holiday of giving! But crazy weather might cancel the tradition unless the Rescue Riders can swoop in.",2020,"Nov"
"s1657","Movie","Hillbilly Elegy","Ron Howard","Amy Adams, Glenn Close, Gabriel Basso, Haley Bennett, Freida Pinto, Bo Hopkins, Owen Asztalos","United States",2020-11-24,2020,"R",117,"min","Dramas","An urgent phone call pulls a Yale Law student back to his Ohio hometown, where he reflects on three generations of family history and his own future.",2020,"Nov"
"s1658","Movie","Notes for My Son","Carlos Sorín","Valeria Bertuccelli, Esteban Lamothe, Julián Sorín, Mauricio Dayub, Malena Pichot, Catarina Spinetta, Carla Quevedo, Anita Pauls, Mónica Antonópulos, Paola Barrientos, Ana Katz, Romina Richi, Diego Gentile, Beatriz Spelzini, Diego Reinhold","Argentina",2020-11-24,2020,"TV-MA",84,"min","Dramas, International Movies","Battling terminal cancer, a woman writes a one of a kind notebook about life, death and love for her son to remember her by. Based on a true story.",2020,"Nov"
"s1660","Movie","Hard Kill","Matt Eskandari","Jesse Metcalfe, Bruce Willis, Natalie Eva Marie, Lala Kent, Texas Battle, Swen Temmel, Sergio Rizzuto, Tyler Jon Olson, Jon Galanis","United States",2020-11-23,2020,"R",98,"min","Action & Adventure","When a billionaire hires a team of mercenaries for protection, they soon realize world-changing technology and his daughter’s life are also at stake.",2020,"Nov"
"s1661","Movie","Shawn Mendes: In Wonder","Grant Singer","Shawn Mendes","United States",2020-11-23,2020,"TV-MA",83,"min","Documentaries, Music & Musicals","Over the course of a world tour, this unguarded documentary follows Shawn Mendes as he opens up about his stardom, relationships and musical future.",2020,"Nov"
"s1663","Movie","The Suit","Mohammad Adel","Tamer Hosny, Akram Hosny, Amina Khalil, Dalal Abdelaziz, Maged El-Masri, Yasser Ali Maher, Salwa Mohammed, Mahmoud El-Bezzawy, Hassan Hosny, Taher Abu Lela, Ahmed Zaher","Egypt",2020-11-23,2018,"TV-14",97,"min","Action & Adventure, Comedies, International Movies","After a duo of slackers dress up as policemen for a costume party, they decide to prolong their disguise — not knowing that it will lead them to danger.",2020,"Nov"
"s1664","Movie","Dolly Parton’s Christmas on the Square","Debbie Allen","Dolly Parton, Christine Baranski, Treat Williams, Jenifer Lewis, Josh Segarra, Jeanine Mason, Mary Lane Haskell","United States",2020-11-22,2020,"TV-PG",99,"min","Children & Family Movies, Music & Musicals","Seasonal cheer comes to a screeching halt when a cold-hearted woman tries to sell her hometown's land. Can music, magic and memories change her mind?",2020,"Nov"
"s1665","Movie","Machete Kills","Robert Rodriguez","Danny Trejo, Sofía Vergara, Charlie Sheen, Michelle Rodriguez, Demián Bichir, Amber Heard, Mel Gibson, William Sadler, Alexa PenaVega, Antonio Banderas, Lady Gaga, Cuba Gooding Jr., Jessica Alba, Walton Goggins, Vanessa Hudgens","United States, Russia",2020-11-22,2013,"R",108,"min","Action & Adventure","Killer-for-hire Machete cuts a deal with the U.S. president to stop a nuclear missile attack but discovers a much larger conspiracy.",2020,"Nov"
"s1666","Movie","40 Sticks","Victor Gatonye","Robert Agengo, Mwaura Bilal, Andreo Kamau, Cajetan Boy, Arabron Nyyeneque, Shiviske Shivisi, Xavier Ywaya","Kenya",2020-11-20,2019,"TV-14",93,"min","International Movies, Thrillers","When their prison bus crashes in a forest on a rainy night, a group of criminals finds themselves battling wild animals and a mysterious killer.",2020,"Nov"
"s1667","Movie","Alien Xmas","Stephen Chiodo","Keythe Farley, Dee Bradley Baker, Kaliayh Rhambo, Michelle Deco, Barbara Goodson","United States",2020-11-20,2020,"TV-Y",42,"min","Children & Family Movies","A young elf mistakes a tiny alien for a Christmas gift, not knowing her new plaything has plans to destroy Earth's gravity — and steal all the presents.",2020,"Nov"
"s1672","Movie","The App That Stole Christmas","Monica Floyd","Jackie Long, Diane Marie Howard, Jaylin Hall, Miguel A. Núñez Jr., Ray J, JayQ The Legend, J. Anthony Brown, Kenny Rhodes, Amber Cosich","United States",2020-11-20,2020,"TV-PG",64,"min","Children & Family Movies, Comedies","A tech entrepreneur's Christmas shopping app is a smashing success, but he starts to realize his invention might be ruining the holiday spirit.",2020,"Nov"
"s1674","Movie","Black Friday","Anurag Kashyap","Pavan Malhotra, Kay Kay Menon, Aditya Srivastava, Dibyendu Bhattacharya, Kishore Kadam, Gajraj Rao, Zakir Hussain, Imtiaz Ali, Pratima Kazmi, Raj Arjun","India",2020-11-19,2004,"TV-MA",162,"min","Dramas, International Movies","This docudrama based on the same-titled book tracks the aftermath of a 1993 bombing in Bombay through the eyes of a journalist covering the story.",2020,"Nov"
"s1675","Movie","Bodyguard","Siddique","Salman Khan, Kareena Kapoor, Raj Babbar, Asrani, Vidya Sinha, Hazel Keech, Chetan Hansraj, Salim Baig","India",2020-11-19,2011,"TV-14",130,"min","Action & Adventure, Comedies, International Movies","Irked by her bodyguard, an heiress invents a secret admirer to throw him off his duties, but the plan may backfire when she falls for him.",2020,"Nov"
"s1676","Movie","Break Ke Baad","Danish Aslam","Imran Khan, Deepika Padukone, Shahana Goswami, Lillete Dubey, Sharmila Tagore, Navin Nischol, Parzan Dastur, Neelu Kohli, Ziyah Vastani, Yudhishtir Urs, Grady McGahan","India",2020-11-19,2010,"TV-14",108,"min","Comedies, International Movies, Music & Musicals","Childhood friends Abhay and Aaliya experience plenty of obstacles in their paths as they find their way in the world and back to each other.",2020,"Nov"
"s1677","Movie","Hawaizaada","Vibhu Virender Puri","Ayushmann Khurrana, Mithun Chakraborty, Pallavi Sharda, Naman Jain, Jameel Khan","India",2020-11-19,2015,"TV-14",129,"min","Dramas, International Movies, Romantic Movies","In 1895 Mumbai, spirited Indian lad Shiv Talpade defies British rule and sparse funding – and physics – to build the world's first airplane.",2020,"Nov"
"s1678","Movie","My Amnesia Girl","Cathy Garcia-Molina","John Lloyd Cruz, Toni Gonzaga, Carlos Agassi, Ketchup Eusebio, Joross Gamboa, JM de Guzman, Beatriz Saw, Nico Antonio","Philippines",2020-11-19,2010,"TV-14",105,"min","International Movies, Romantic Movies","Years after leaving his bride-to-be at the altar, a man crosses paths with his ex and tries to make up for the past, only to find he's been forgotten.",2020,"Nov"
"s1679","Movie","Raman Raghav 2.0","Anurag Kashyap","Nawazuddin Siddiqui, Vicky Kaushal, Sobhita Dhulipala, Mukesh Chhabra, Anuschka Sawhney, Vipin Sharma, Deepali Suryakant Badekar, Ashok Lokhande, Harssh Singh, Rajesh Jais, Hitesh Dave","India",2020-11-19,2016,"TV-MA",133,"min","International Movies, Thrillers","A corrupt cop and a serial killer obsessed with a psychopath from the '60s get caught up in a ruthless cat-and-mouse game in this Indian thriller.",2020,"Nov"
"s1680","Movie","Singham","Rohit Shetty","Ajay Devgn, Kajal Aggarwal, Prakash Raj, Sonali Kulkarni, Sachin Khedekar, Sudhanshu Pandey, Anant Jog","India",2020-11-19,2011,"TV-14",142,"min","Action & Adventure, Dramas, International Movies","A police inspector kills himself after a powerful gangster frames him for corruption – but soon the thug faces the full force of cop Bajirao Singham.",2020,"Nov"
"s1681","Movie","TE3N","Ribhu Dasgupta","Amitabh Bachchan, Nawazuddin Siddiqui, Vidya Balan, Mukesh Chhabra, Sabyasachi Chakraborty, Prakash Belawadi, Tota Roy Chowdhury, Padmavati Rao, Suneel Sinha","India",2020-11-19,2016,"TV-14",128,"min","Dramas, International Movies, Thrillers","Still desperate to find his granddaughter nearly a decade after her kidnapping, a devoted grandfather chases a dangerous new lead.",2020,"Nov"
"s1682","Movie","The Princess Switch: Switched Again","Mike Rohl","Vanessa Hudgens, Nick Sagar, Sam Palladio, Mia Lloyd, Lachlan Nieboer, Ricky Norwood, Florence Hall, Suanne Braun, Mark Fleischmann","United States",2020-11-19,2020,"TV-G",97,"min","Children & Family Movies, Comedies, Dramas","When Margaret's Christmas coronation complicates her love life, her double Stacy steps in to save the day. But will a third look-alike ruin their plan?",2020,"Nov"
"s1683","Movie","Three Words to Forever","Cathy Garcia-Molina","Sharon Cuneta, Richard Gomez, Kathryn Bernardo, Liza Lorena, Freddie Webb, Tommy Esguerra, Joross Gamboa, Tobie Dela Cruz","Philippines",2020-11-19,2018,"TV-G",107,"min","Comedies, Dramas, International Movies","As they near their 25th wedding anniversary, Rick and Cristy try to conceal their crumbling marriage while their family prepares for a big celebration.",2020,"Nov"
"s1684","Movie","Well Done Abba","Shyam Benegal","Boman Irani, Minissha Lamba, Sammir Dattani, Ila Arun, Ravi Kishan, Sonali Kulkarni, Rajit Kapoor, Ravi Jhankal, Yashpal Sharma, Rajendra Gupta","India",2020-11-19,2009,"TV-14",135,"min","Comedies, International Movies","On leave in his drought-ridden village to find his daughter a husband, a father becomes mired in the bribery-laced bureaucracy of his local government.",2020,"Nov"
"s1686","Movie","Ainu Mosir","Takeshi Fukunaga","Kanto Shimokura, Debo Akibe, Emi Shimokura, Toko Miura, Lily Franky","United States, Japan",2020-11-17,2020,"TV-PG",84,"min","Dramas, International Movies","A sensitive Ainu teen searches for a spiritual connection with his recently deceased dad while navigating his indigenous identity in a changing world.",2020,"Nov"
